codigo da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00659859.0001-07;GEOLINER MONTAGENS SERVICOS E;DOIS DE JULHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13237444.0001-97;GERAL IMPERMEABILIZACAO LTDA ME;SUSSUARANA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10896357.0001-53;GERCRON SERVICOS DE GESSO E;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07533074.0001-32;GHIA ENGENHARIA LTDA;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06814143.0001-13;GLOBAL MANUTENCOES LTDA - EPP;IMBUI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05790272.0001-56;GMEC ENGENHARIA E CONSTRU ≤ öES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11366252.0001-55;GMEC PROJETOS E OBRAS LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13441139.0001-12;GODOY EDIFICACOES E REFORMA LTDA ME;PAU DA LIMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16365025.0001-29;GR FICO EMPREENDIMENTOS LTDA .;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07548956.0001-71;GULLIVER EMPREENDIMENTOS;CANDEAL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01310908.0001-64;GUNITEST FUNDA ≤ öES ESPECIAIS E;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00961223.0001-15;HB ENGENHARIA E SERVI ≤ OS LTDA;DOIS DE JULHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05659536.0001-37;HCN INSTALA ≤ OES HIDRAULICAS E;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13647862.0001-52;HIDROCON - HIDROGEOLOGOA;CAM DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16104523.0001-18;HOLTZ ENGENHARIA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08150640.0001-90;IBERKON INVEST CONSTRU ≤ öES ,;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03768908.0001-38;IDALVO FERREIRA DE SOUSA;SAO PEDRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11683693.0001-80;IDEIA CONSTRUCOES E INSTALACOES;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15673346.0001-28;IGUATEMI CONSTRUI ≤ öES LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04375003.0001-60;ILUMITECH CONSTRUTORA LTDA;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;34405829.0001-96;IMPAR IMPLANTA ≤ ¥ O E PAVIMENTA ≤ ¥ O DE;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00694674.0001-33;INSTALTEC INSTALA ≤ öES TECNICAS LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03037837.0001-01;INTALFIX MONTAGEM DE ESQUADRIAS E;BAIXA DO BONFIM;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13112735.0001-59;IRAFRAN SERVI ≤ OS E PINTURA LTDA;FEDERA ≤ ¥ O;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06029063.0001-57;ISL SERVI ≤ OS LTDA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03240946.0001-13;ISOREL LOCA ≤ ¥ O E SERVI ≤ OS LTDA;CAMINHO DAS RVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;41545765.0001-94;ISOTHEM ENGENHARIA LTDA;IAPI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04041401.0001-40;ITADUR CONSTRU ≤ öES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08306470.0001-90;ITAIGARA GARDEN S / A INVESTIMENTOS;GRACA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04955578.0001-52;ITATIAIA ENGENHARIA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07248227.0001-08;J ANDRADE SERVICOS;ALBATROZ;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03103024.0001-64;J CARVALHO CONSTRU ≤ öES LTDA;FEDERACAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07244782.0001-53;J&M EMPREENDIMENTOS IMIBILI RIOS;RESGATE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04228155.0001-30;JAC ENGENHARIA E CONSTRU ≤ öES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03863595.0001-05;JAGUARACY MANUTENCAO E CONVERVA ≤ ¥ O;PAU DA LIMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15221641.0001-43;JAIME FINGERGUT ENGENHARIA COMERCIO;VITORIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07713194.0001-11;JAK TERCEIRA PARTICIPA ≤ öES LTDA;C DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09389814.0001-34;JHSF SALVADOR EMPREENDIMENTOS;CABULA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04856948.0001-02;JKF ENGENHARIA LTDA;POLITEAMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03658931.0001-70;JL INSTALA ≤ öES LTDA - ME;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11044081.0001-48;JOCIVAL DOS SANTOS ANDRADE ME;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;63251920.0001-00;JOMARQUES EMPR E PARTICIPACOES LTDA;FAZENDA GARCIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;33840240.0001-53;JOSE ANUNCIACAO;PAU DA LIMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12908865.0001-30;JOSELITA GOMES GARCEZ;FAZENDA GRANDE DO R;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02777524.0001-19;JOSEVAL DA SILVA TEIXEIRA;PERIPERI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10563751.0001-70;JOSILENE DA SILVA CAETANO - ME;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14828958.0001-80;JOTAGE ENGENHARIA COMERCIO E;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08711390.0001-10;JR CONSTRUCOES;ACUPE DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06343583.0001-30;JRA PROJETOS CONSTRUCOES E REFORMAS;BONFIM;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12070122.0001-33;JSP CONSTRUTORA LTDA ME;NARANDIBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02933119.0001-42;JT LOCACAO E SERVICOS LTDA;DOM AVELAR;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09439869.0001-01;JUNCAL CONSTRU ≤ öES E SERVI ≤ OS LTDA;BARRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08632199.0001-82;JURANDI PACHECO CARDOSO;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07456769.0001-68;JWS CONSTRU ≤ öES LTDA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02560278.0001-49;J2A CONSTRU ≤ öES LTDA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09114087.0001-00;KIT SERV LTDA;CASSANGE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01024192.0001-39;KUBO ENGENHARIA E EMPREENDIMENTOS;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11669641.0001-50;LEAL PINTURAS E SERVICOS LTDA ME;PERIPERI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00640794.0001-58;LEAO ENGENHARIA LTDA;PQ BELA VISTA BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;73539678.0001-10;LEC - LESSA ENGENHARIA E;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14503890.0001-69;LEMOS MONTAGENS LTDA;CAMPINAS DE PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02407370.0001-73;LIZCONSTRU ≤ öES EMPREENDIMENTOS E;ALPHAVILLE I;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06055831.0001-47;LNX INSTALADORA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10461244.0001-25;LS CONSTRUCOES LTDA;SAO CAETANO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07465344.0001-15;LTJ CONSTRU ≤ öES LTDA;BOCA DO RIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08060929.0001-18;LTS CONSTRU ≤ öES LTDA ME;ITAPUA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08651022.0001-23;LUIS ANTONIO CHAVES MAGALHAES;GARCIA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08546597.0001-86;LUMA ENGENHARIA LTDA;CAMINHO DAS ARV;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14667612.0001-47;LUMO ENGENHARIA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00977939.0001-00;LUNA INCORPORADORA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07226960.0001-13;M C J CONSULTORIA E CONSTRUCOES;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02948998.0001-86;M SERVICE LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02446245.0001-72;M . S . N SERVI ≤ OS GERAIS EM CONSTRU ≤;AMARALINA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13491709.0001-89;MAC ENGENHARIA E INSTALA ≤ öES LTDA;PARQUE BELA VISTA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13960299.0001-78;MACRO CONSTRUTORA LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02265246.0001-10;MACROFAST CONSTRUTORA E SERVICOS;DOM AVELAR;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11630923.0001-43;MAF PROJETOS E OBRAS LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10929117.0001-08;MANHATTAN SQUARE EMP IMOB COMERCIAL;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10945658.0001-20;MANHATTAN SQUARE EMP IMOB;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03523451.0001-00;MANOEL MAURINO DE JESUS CONCEICAO;CANABRAVA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10223470.0001-78;MAR DA LIGURIA EMPREENDIMENTOS LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11007522.0001-31;MAR DEL PLATA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;40539082.0001-61;MARCELINO SANTOS GARRIDO;BOCA DO RIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11091537.0001-20;MARCELO DE SOUZA PEREIRA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09813617.0001-09;MARIA DA LUZ QUERETTE;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12245427.0001-39;MARIA JOSE DE OLIVEIRA MIRANDA-ME;LOBATO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11273308.0001-27;MARTA AGUIAR RESD EMP SPE LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06119589.0001-28;MASTERFORMAS CONSTRU ≤ öES LTDA;BOCA DO RIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05399930.0001-83;MASTETEC TEC E SERVICOS ELETRICOS;LIBERDADE;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08859261.0001-73;MAURICIO BORGES I E EMP IMOBILIARIO;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06145027.0001-59;MAXI ENGENHARIA E CONSULTORIA LTDA;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09615368.0001-39;MD BA MDE EMPREEND SPE LTDA;HORTO FLORESTAL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12105139.0001-89;MD BA ONDINA CONSTRUCOES SA;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02961037.0001-01;MDA CONSTRU ≤ öES LTDA .;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07723613.0001-04;MEGA MANUTENCAO PREDIAL TOTAL LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;33829938.0001-78;MEHLEN CONSTRU ≤ öES LTDA;SALVADOR;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00783739.0001-17;MELO MOREIRA CONSTRU ≤ öES E;ENGENHO VELHO DA FEDERA ≤;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00202681.0001-70;MENEZES LIMA COMERCIO E CONSTRUCAO;CAJAZEIRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15625981.0001-30;MENEZES SOUZA ENGENHARIA LTDA;CANELA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07478417.0001-03;METRO ENGENHARIA E CONSULTORIA LTDA;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01460917.0001-31;METRUS EMPREENDIMENTOS LTDA;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10715850.0001-20;MF INSTALADORA LTDA;MATATU;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07354356.0001-72;MFP CONSTRUTORA LTDA;CIA I;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;15194194.0001-80;MG MANUTEN ≤ ¥ O E CONSTRU ≤ ¥ O CIVIL;PITUA ≤ U;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10189948.0001-90;MGX CONSULTORIA , PESQUISA ,;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11357305.0001-71;MIGUEL COSTA DE ALMEIDA ME;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12259999.0001-77;MIRIAM BARRETO DO AMOR DIVINO ME;MARES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03165667.0001-32;MOLD SERVI ≤ OS DE REFORMA E DECORA ≤ ¥;NORDESTE DE AMARALI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10516893.0001-86;MONTREACO;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16383556.0001-44;MORADA CONSTRU ≤ ¥ O TERRAPLANAGEM E;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09329096.0001-00;MORADA DAS GUAS EMPREENDIMENTOS;COMØRCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14524540.0001-89;MOREL MONTAGENS DE REDES ELETRICAS;MATA ESCURA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02034135.0001-01;MOSAICO CONSTRUTORA LTDA;VASCO DA GAMA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04750217.0001-70;MP ARQUITETURA E CONSTRU ≤ ¥ O LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05607032.0001-73;MPN EMPREENDIMENTOS LTDA;IGUATEMI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06880707.0001-16;MPR CONSTRU ≤ öES;ACUPE DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02282128.0001-10;MPS MINERA ≤ ¥ O PERFURA ≤ ¥ O E SONDAGEM;SUSSUARANA CAB;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09130583.0001-40;MRA CONSTRUTORA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02681069.0001-53;MSM ENGENHARIA LTDA;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06309174.0001-17;MULTIPLAN ENGENHARIA E CONSTRUCOES;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06216582.0001-24;MURANO CONTRU ≤ öES;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09450311.0001-27;MVA CONSTRU ≤ öES E INCORPORA ≤ öES;JARDIM BRASIL;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;34065417.0001-54;NAUTILLUS ENGENHARIA E COMERCIO;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05337006.0001-72;NEWS EMPREENDIMENTOS E CONSTRU ≤ öES;CAMP . DE PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10708779.0001-58;NIGRO ROBATTO SPE LTDA;FEDERA ≤ ¥ O;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11102443.0001-00;NORDESTE COM E SERV DE MOTORES;CAMPINAS DE PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01978980.0001-64;NORDESTE ENGENHARIA LTDA;PARQUE BELA VISTA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11588176.0001-22;NORPLAN DIAGONAL EMPREEDIMENTOS;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;06184468.0001-60;NORT EMPREENDIMENTOS LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11048115.0001-72;NOVA DIMENS ¥ O SERVI ≤ OS DE ASSEIOS E;ENGENHO VELHO DE BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03635420.0001-32;NOVA FUCS CONSTRU ≤ öES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02417190.0001-72;NOVATERRA EMPREENDIMENTOS E;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08360920.0001-22;NSC CONSTRUCAO;FAZENDA COUTOS III;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09359397.0001-87;O M G CONSTRUTORA LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01303896.0001-40;O MAGALHAES ENGENHARIA E LOCACAO;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05900542.0001-34;O . P . F . CONSTRU ≤ öES LTDA;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08895316.0001-09;Ondina Porto Residence Ltda;CHAME-CHAME;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10278831.0001-83;OAS SPE - 02 EMPREENDIMENTOS;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04842529.0001-03;OIKOS ENGENHARIA LTDA;FEDERACAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08306331.0001-66;OK SERVI ≤ OS ELETRONICOS LTDA NE;ALTO DO PERU;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05168429.0001-06;OLIVEIRA ARAUJO TRANSP E COM MAT DE;SALVADOR;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11169139.0001-80;ONDINA LADGE EMP IMOB SPE LTDA;ONDINA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;04963168.0001-53;OSVALDO GOMES DOS SANTOS;PIRAJA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09168578.0001-26;OXOSSI CONSTRU ≤ OES LTDA;CAM DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00388547.0001-06;PACTO PROJETOS E OBRAS LTDA;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;34375501.0001-74;PARAGUA ≤ U ENGENHARIA LTDA;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;12386449.0001-19;PARQUE EOLICO BABILONIA LTDA;BARRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11786138.0001-84;PARQUE EOLICO DELFINA LTDA;BARRA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11273311.0001-40;PATAMARES 1 EMP IMOB SPE LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07525567.0001-20;PATRIMONIAL NOSSA SENHORA DO;SAO CRISTOVAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02702285.0001-38;PAULUS CONSTRU ≤ öES E SERVI ≤ OS LTDA;STIEP;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01397753.0001-45;PAVISERVICE SERVI ≤ OS DE PAVIMENTA ≤ ¥;RIO VERMELHO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11302948.0001-18;PCR PROJETOS CONSTRUCAO E REFORMA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;13545447.0001-98;PELIR ENGENHARIA LTDA;IAPI;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03167850.0001-77;PERENGE CONSTRUTORA LTDA .;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10501903.0001-00;PERFILL DESIGNERS & CONSTRUCAO;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00535755.0001-90;PITUA ≤ U CONSTRU ≤ öES E INSTALA ≤ öES;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11078962.0001-80;PITUACU INCORPORADORA LTDA;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08980127.0001-26;PITUBA PRAIA EMPREENDIMENTO LTDA;FEDERACAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05280709.0001-01;PJ REFRIGERACAO LTDA;COMERCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;32694622.0001-53;PLENUM INSTALA ≤ öES LTDA;BARRIS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11428218.0001-68;PORTO DAS PEDRAS EMPREENDIMENTOS;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;01724109.0001-34;POTENCIAL ENGENHARIA E INSTALA ≤ öES;MATATU;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;00864278.0001-07;PRADO JUNIOR CONSTRU ≤ öES E SERVI ≤ OS;ITAIGARA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05983433.0001-28;PRAISE EMPREENDIMENTOS E SERVI ≤ OS;COMØRCIO;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;02441716.0001-50;PRANCHA ZERO ENGENHARIA &;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07726041.0001-09;PREDIAL REFORM CONSTRU ≤ ¥ O E SERVI ≤;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;05631515.0001-03;PRINELE SERV COM E REPRESENTACOES;ENGENHO VELHO BROTA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;10313566.0001-27;PRISMA INCORPORADORA LTDA .;C DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;08202827.0001-90;PROAR SERVI ≤ OS DE REFRIGERA ≤ ¥ O LTDA;PERNANBUES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16078560.0001-07;PROFISSIONAL CRUZ SERV DE I E H M L;ITAPUA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;07390363.0001-20;PW CONSTRU ≤ öES LTDA;BROTAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;09131389.0001-89;QUEIROZ GALVAO BROTAS DESENV IMOB;CAMINHO DAS ARVORES;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;16358038.0001-70;R CARVALHO CONSTRU ≤ öES E;TROBOJY;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;03377485.0001-25;R F PRESTA ≤ ¥ O DE SERVI ≤ OS E CONTRU ≤;CAJAZEIRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;11092562.0001-29;R FILHO INSTALACOES DE ESQUADRIAS E;PITUBA;2011
BA;BAHIA;29.27408.06;Salvador I;29.27408.00;Mar {;14880108.0001-20;R J CONSTRU ≤ ¥ O E INCORPORA ≤ ¥ O LTDA;IMBUI;2011
